Q13895,,Q15303,,MI:0096,pull down,Sugihara et al. (2007),pubmed:17360433|doi:10.1073/pnas.0611516104|imex:IM-22763,3607
Q15303,,Q15303,,MI:0114,x-ray crystallography,Qiu et al. (2008),pubmed:18334220|doi:10.1016/j.str.2007.12.016|imex:IM-9033,3608
Q7Z6G8,,Q15303,,MI:0089,protein array,Jones et al. (2006),pubmed:16273093|imex:IM-14137|mint:MINT-5218056,3609
Q8NBJ4,,Q15303,,MI:0007,anti tag coimmunoprecipitation,Ye et al. (2016),pubmed:27569582|imex:IM-26128,3610
Q92625,,Q15303,,MI:0089,protein array,Jones et al. (2006),pubmed:16273093|imex:IM-14137|mint:MINT-5218056,3611
Q96RS6,,Q15303,,MI:0007,anti tag coimmunoprecipitation,Taipale et al. (2014),pubmed:25036637|imex:IM-22301,3612
Q9NZC7,,Q15303,,MI:0663,confocal microscopy,Aqeilan et al. (2005),pubmed:16061658|imex:IM-16922,3613
O75923,,Q15327,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,3614
Q03135,,Q15363,,MI:0029,cosedimentation through density gradient,Bonnon et al. (2010),pubmed:20427317,3615
O00400,,Q15370,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3616
P16615,,Q15628,,MI:0676,tandem affinity purification,Bouwmeester et al. (2004),pubmed:14743216|mint:MINT-5216883,3617
P60953,,Q15637,6,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3618
Q07869,,Q15648,,MI:0096,pull down,Yuan et al. (1998),pubmed:9653119,3619
P61586,,Q15654,,MI:1112,two hybrid prey pooling approach,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,3620
P61586,,Q15654,,MI:0397,two hybrid array,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,3621
Q13043,,Q15696,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,3622
Q15303,,Q15700,,MI:0018,two hybrid,Garcia et al. (2000),pubmed:10725395|mint:MINT-5212340,3623
P34932,,Q15750,,MI:0676,tandem affinity purification,Bouwmeester et al. (2004),pubmed:14743216|mint:MINT-5216883,3624
P61586,,Q15796,,MI:0676,tandem affinity purification,Miyamoto-Sato et al. (2010),pubmed:20195357|imex:IM-20475,3625
Q9NRR4,,Q15797,,MI:0007,anti tag coimmunoprecipitation,Davis et al. (2008),pubmed:18548003|doi:10.1038/nature07086|imex:IM-17999,3626
Q9NRR4,,Q15797,,MI:0006,anti bait coimmunoprecipitation,Davis et al. (2008),pubmed:18548003|doi:10.1038/nature07086|imex:IM-17999,3627
P61586,,Q15819,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3628
P50402,,Q15842,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3629
P50402,,Q15842,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3630
P04406,,Q16082,,MI:0018,two hybrid,Grose et al. (2014),pubmed:26465331|doi:10.1371/journal.pone.0133994|imex:IM-25814,3631
P68032,,Q16082,,MI:0018,two hybrid,Grose et al. (2014),pubmed:26465331|doi:10.1371/journal.pone.0133994|imex:IM-25814,3632
P04406,,Q16363,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,3633
Q8N2S1,,Q16526,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,3634
Q13043,,Q16527,,MI:0018,two hybrid,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,3635
Q06413,,Q16539,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,3636
Q99988,,Q16539,,MI:0018,two hybrid,Wang et al. (2008),pubmed:18624398|imex:IM-19021,3637
P49768,,Q16543,,MI:0006,anti bait coimmunoprecipitation,- (2011),doi:10.1101/gr.114280.110|imex:IM-15153|pubmed:21163940,3638
P49768,,Q16543,,MI:0397,two hybrid array,- (2011),doi:10.1101/gr.114280.110|imex:IM-15153|pubmed:21163940,3639
Q03252,,Q16543,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3640
Q03252,,Q16543,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3641
Q13043,,Q16543,,MI:0007,anti tag coimmunoprecipitation,Hauri et al. (2013),imex:IM-20985|pubmed:24366813,3642
P60953,,Q16584,,MI:0813,proximity ligation assay,Chen et al. (2014),pubmed:25241761|imex:IM-18707,3643
P60953,,Q16584,,MI:0007,anti tag coimmunoprecipitation,Zhan et al. (2011),pubmed:20890305|imex:IM-15811,3644
P60953,,Q16584,,MI:0007,anti tag coimmunoprecipitation,Zhan et al. (2011),pubmed:20890305|imex:IM-15811,3645
P10415,,Q16611,,MI:0006,anti bait coimmunoprecipitation,Huang et al. (1998),pubmed:9463381,3646
P10415,,Q16611,,MI:0053,fluorescence polarization spectroscopy,Han et al. (2015),pubmed:26004684|imex:IM-24345,3647
P50402,,Q16623,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3648
P50402,,Q16623,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3649
P13500,,Q16663,,MI:0049,filter binding,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,3650
Q09472,,Q16665,,MI:0006,anti bait coimmunoprecipitation,Emerling et al. (2008),pubmed:18268343|doi:10.1073/pnas.0706790105|imex:IM-9093,3651
Q09472,,Q16665,,MI:0051,fluorescence technology,Cho et al. (2007),pubmed:17382325|imex:IM-10851|mint:MINT-5219810,3652
Q09472,,Q16665,,MI:0405,competition binding,Cho et al. (2007),pubmed:17382325|imex:IM-10851|mint:MINT-5219810,3653
Q09472,,Q16665,,MI:0006,anti bait coimmunoprecipitation,Seo et al. (2009),pubmed:19071119|imex:IM-9569|mint:MINT-6802010|mint:d-08-01641|doi:10.1016/j.febslet.2008.11.044,3654
Q09472,,Q16665,,MI:0006,anti bait coimmunoprecipitation,Zhang et al. (2010),pubmed:20603618|imex:IM-15173,3655
Q09472,,Q16665,,MI:0007,anti tag coimmunoprecipitation,Lin et al. (2016),pubmed:26751287|doi:10.1038/ncb3295|imex:IM-25410,3656
O75923,,Q16760,,MI:0813,proximity ligation assay,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,3657
O75923,,Q16760,,MI:0663,confocal microscopy,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,3658
O75923,,Q16760,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,3659
Q03135,,Q16881,,MI:0096,pull down,Volonte et al. (2009),pubmed:19820694|imex:IM-15517|mint:MINT-7307565|doi:10.1038/embor.2009.215,3660
Q09472,,Q16891,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,3661
O00400,,Q16891,2,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3662
P60953,,Q17R13,,MI:0096,pull down,Gu et al. (2004),pubmed:15123659,3663
P61586,,Q28021,,MI:0007,anti tag coimmunoprecipitation,Kanai et al. (2010),pubmed:20697357|imex:IM-15754,3664
P13500,,Q2F862,,MI:0114,x-ray crystallography,Couñago et al. (2015),pubmed:26095031|doi:10.1016/j.str.2015.04.023|imex:IM-24563,3665
P13500,,Q2F862,,MI:0404,comigration in non denaturing gel electrophoresis,Couñago et al. (2015),pubmed:26095031|doi:10.1016/j.str.2015.04.023|imex:IM-24563,3666
P13500,,Q2F862,,MI:0071,molecular sieving,Couñago et al. (2015),pubmed:26095031|doi:10.1016/j.str.2015.04.023|imex:IM-24563,3667
P13500,,Q2F862,,MI:0107,surface plasmon resonance,Couñago et al. (2015),pubmed:26095031|doi:10.1016/j.str.2015.04.023|imex:IM-24563,3668
P13500,,Q2F862,,MI:0067,light scattering,Couñago et al. (2015),pubmed:26095031|doi:10.1016/j.str.2015.04.023|imex:IM-24563,3669
P60953,,Q2TB18,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3670
P04406,,Q3KSU8,,MI:0018,two hybrid,Calderwood et al. (2007),pubmed:17446270|imex:IM-20435|mint:MINT-6769080,3671
Q9UBY5,,Q3SXY8,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3672
Q9UBY5,,Q3SXY8,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3673
P49768,,Q3UHL1,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3674
P49768,,Q3UHL1,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3675
P49768,,Q3ULA2,2,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3676
P60953,,Q3YEC7,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3677
P07355,,Q44643,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3678
P50402,,Q53Z40,,MI:0397,two hybrid array,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,3679
P50402,,Q53Z40,,MI:1112,two hybrid prey pooling approach,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,3680
P50402,,Q53Z40,,MI:1356,validated two hybrid,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,3681
Q13043,,Q562R1,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,3682
Q9UBY5,,Q58DX5,2,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3683
Q9UBY5,,Q58DX5,2,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3684
Q13043,,Q59FY4,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,3685
Q09472,,Q5D1E8,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,3686
Q04656,,Q5EBL8,,MI:0397,two hybrid array,Stephenson et al. (2005),pubmed:16051599|mint:MINT-5217853,3687
Q04656,,Q5EBL8,,MI:0398,two hybrid pooling approach,Stephenson et al. (2005),pubmed:16051599|mint:MINT-5217853,3688
Q04656,,Q5EBL8,,MI:0007,anti tag coimmunoprecipitation,Stephenson et al. (2005),pubmed:16051599|mint:MINT-5217853,3689
Q04656,,Q5EBL8,,MI:0018,two hybrid,Stephenson et al. (2005),pubmed:16051599|mint:MINT-5217853,3690
Q04656,,Q5EBL8,,MI:0018,two hybrid,Stephenson et al. (2005),pubmed:16051599|mint:MINT-5217853,3691
Q04656,,Q5EBL8,,MI:0007,anti tag coimmunoprecipitation,Stephenson et al. (2005),pubmed:16051599|mint:MINT-5217853,3692
P50402,,Q5JST6,,MI:0397,two hybrid array,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,3693
P46939,,Q5NEV6,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3694
P60953,,Q5NGV7,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3695
Q5VST9,,Q5NH37,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3696
P46939,,Q5NH45,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3697
P20700,,Q5NID1,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3698
P49768,,Q5RJI5,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3699
P60953,,Q5S007,,MI:0663,confocal microscopy,Haebig et al. (2010),pubmed:21048939|imex:IM-18659,3700
P60953,,Q5S007,,MI:0007,anti tag coimmunoprecipitation,Haebig et al. (2010),pubmed:21048939|imex:IM-18659,3701
P50402,,Q5SNT2,,MI:0663,confocal microscopy,Gudise et al. (2011),pubmed:21610090|imex:IM-25594,3702
P50402,,Q5SNT2,2,MI:0007,anti tag coimmunoprecipitation,Gudise et al. (2011),pubmed:21610090|imex:IM-25594,3703
Q8TBB1,,Q5T481,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3704
Q8TBB1,,Q5T481,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3705
Q96HA8,,Q5T481,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3706
Q96HA8,,Q5T481,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3707
Q9BPU9,,Q5T481,,MI:1314,proximity-dependent biotin identification,Gupta et al. (2015),imex:IM-24512|pubmed:26638075,3708
Q9H6Z9,,Q5T481,,MI:0007,anti tag coimmunoprecipitation,Rodriguez et al. (2016),pubmed:26972000|imex:IM-22750,3709
Q9UBY5,,Q5T7V8,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3710
Q9UBY5,,Q5T7V8,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3711
P08588,,Q5TCQ9,,MI:0081,peptide array,He et al. (2006),pubmed:16316992|imex:IM-14531,3712
P08588,,Q5TCQ9,,MI:0416,fluorescence microscopy,He et al. (2006),pubmed:16316992|imex:IM-14531,3713
P60953,,Q5U651,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3714
Q13043,,Q5VSL9,,MI:1314,proximity-dependent biotin identification,Couzens et al. (2013),pubmed:24255178|imex:IM-21541,3715
Q13043,,Q5VSL9,,MI:1314,proximity-dependent biotin identification,Couzens et al. (2013),pubmed:24255178|imex:IM-21541,3716
P01106,,Q5VST9,,MI:0676,tandem affinity purification,Agrawal et al. (2010),pubmed:21150319|imex:IM-16995,3717
Q14103,,Q5VST9,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3718
Q92731,,Q5VST9,,MI:0676,tandem affinity purification,Stellato et al. (2015),pubmed:25604459|imex:IM-23333,3719
Q96JN0,,Q5VST9,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3720
Q9D1C8,,Q5VST9,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3721
Q9UPP5,,Q5VST9,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3722
P60953,,Q5VT25,,MI:0047,far western blotting,Leung et al. (1998),pubmed:9418861,3723
P60953,,Q5VT25,,MI:0066,lambda phage display,Leung et al. (1998),pubmed:9418861,3724
P60953,,Q5VT25,,MI:0416,fluorescence microscopy,Leung et al. (1998),pubmed:9418861,3725
P60953,,Q5VT25,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,3726
Q8N2S1,,Q5VTD9,,MI:0018,two hybrid,Lim et al. (2006),mint:MINT-5218676|pubmed:16713569|imex:IM-11827,3727
Q8N2S1,,Q5VTD9,,MI:0018,two hybrid,Lim et al. (2006),mint:MINT-5218676|pubmed:16713569|imex:IM-11827,3728
O00400,,Q5VTU8,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3729
O00400,,Q5VYK3,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3730
P61586,,Q60838,,MI:0096,pull down,Liu et al. (2008),pubmed:18162551|doi:10.1073/pnas.0707277105|imex:IM-9021,3731
P61586,,Q60875,,MI:0949,gdp/gtp exchange assay,Cullis et al. (2014),pubmed:24525234|imex:IM-22257,3732
P60953,,Q61036,,MI:0049,filter binding,Burbelo et al. (1995),pubmed:7493928,3733
P60953,,Q61036,,MI:0892,solid phase assay,Vowinckel et al. (2012),pubmed:23022564|mint:MINT-8393252,3734
P61586,,Q61210,5,MI:0949,gdp/gtp exchange assay,Cullis et al. (2014),pubmed:24525234|imex:IM-22257,3735
Q09472,,Q61221,,MI:0096,pull down,Qi et al. (2010),pubmed:20609350|imex:IM-14960,3736
Q09472,,Q61221,,MI:0096,pull down,Qi et al. (2010),pubmed:20609350|imex:IM-14960,3737
P49768,,Q61301,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3738
P49768,,Q61301,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3739
P10415,,Q61337,,MI:0007,anti tag coimmunoprecipitation,Chen et al. (2005),pubmed:15694340,3740
P10415,,Q61337,,MI:0007,anti tag coimmunoprecipitation,Chen et al. (2005),pubmed:15694340,3741
P10415,,Q61337,,MI:0053,fluorescence polarization spectroscopy,Certo et al. (2006),pubmed:16697956|imex:IM-11854,3742
P49768,,Q62188,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3743
P08588,,Q62696,,MI:0081,peptide array,He et al. (2006),pubmed:16316992|imex:IM-14531,3744
P49768,,Q63053,,MI:0416,fluorescence microscopy,Wu et al. (2011),pubmed:22036569|imex:IM-16627,3745
Q9NSA1,,Q63HR2,,MI:0397,two hybrid array,Grossmann et al. (2015),pubmed:25814554|imex:IM-22632,3746
P49768,,Q63ZY3,,MI:0397,two hybrid array,- (2011),doi:10.1101/gr.114280.110|imex:IM-15153|pubmed:21163940,3747
P61586,,Q64096,,MI:0949,gdp/gtp exchange assay,Mitin et al. (2007),pubmed:17704816|doi:10.1038/nsmb1290|imex:IM-21853,3748
P49768,,Q64467,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3749
P49768,,Q64467,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3750
P60953,,Q66HA1,,MI:0007,anti tag coimmunoprecipitation,Zhan et al. (2011),pubmed:20890305|imex:IM-15811,3751
Q13043,,Q66K74,,MI:0007,anti tag coimmunoprecipitation,Hauri et al. (2013),imex:IM-20985|pubmed:24366813,3752
Q13043,,Q66K74,,MI:0676,tandem affinity purification,Varjosalo et al. (2013),imex:IM-17578|pubmed:23455922,3753
Q13043,,Q66K74,,MI:1314,proximity-dependent biotin identification,Couzens et al. (2013),pubmed:24255178|imex:IM-21541,3754
P60953,,Q6DT37,,MI:0047,far western blotting,Ng et al. (2004),pubmed:15194684,3755
Q12809,,Q6ICP4,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,3756
Q13043,,Q6LC01,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,3757
P50402,,Q6NX45,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3758
P50402,,Q6NX45,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3759
Q03135,,Q6NZI2,,MI:0007,anti tag coimmunoprecipitation,Ludwig et al. (2012),pubmed:24013648|doi:10.1371/journal.pbio.1001640|imex:IM-21568,3760
Q03135,,Q6NZI2,,MI:0007,anti tag coimmunoprecipitation,Ludwig et al. (2012),pubmed:24013648|doi:10.1371/journal.pbio.1001640|imex:IM-21568,3761
Q03135,,Q6NZI2,,MI:0007,anti tag coimmunoprecipitation,Ludwig et al. (2012),pubmed:24013648|doi:10.1371/journal.pbio.1001640|imex:IM-21568,3762
P49768,,Q6P1J1,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3763
P50402,,Q6P2D0,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3764
P50402,,Q6P2D0,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3765
P50402,,Q6P9A3,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3766
P50402,,Q6P9A3,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3767
P61586,,Q6PDM6,,MI:0415,enzymatic study,Snyder et al. (2002),pubmed:12006984,3768
P49768,,Q6PHZ2,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3769
P49768,,Q6PHZ2,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3770
P49768,,Q6PIC6,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3771
P49768,,Q6PIC6,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3772
P61586,,Q6PJ69,,MI:0019,coimmunoprecipitation,Wang et al. (2016),pubmed:27829229|imex:IM-26167,3773
Q09472,,Q6PJI9,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,3774
P15172,,Q6QHK4,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3775
P15172,,Q6QHK4,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3776
Q9UBY5,,Q6UWD8,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3777
Q9UBY5,,Q6UWD8,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3778
P48061,,Q6UXB2,,MI:0107,surface plasmon resonance,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,3779
P48061,,Q6UXB2,,MI:0049,filter binding,von et al. (2017),imex:IM-26339|doi:10.1126/scitranslmed.aah6650|pubmed:28381538,3780
Q09472,,Q6UXN9,,MI:0007,anti tag coimmunoprecipitation,Tang et al. (2013),pubmed:23870121|imex:IM-21533,3781
P78318,,Q6XQN6,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3782
Q9BQ51,,Q6ZSS7,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3783
Q9BQ51,,Q6ZSS7,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3784
Q13043,,Q6ZTQ3,,MI:0007,anti tag coimmunoprecipitation,Hauri et al. (2013),imex:IM-20985|pubmed:24366813,3785
O00400,,Q6ZVK8,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,3786
Q13043,,Q6ZVX7,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,3787
Q8N2S1,,Q74YC7,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3788
P49768,,Q76MZ3,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3789
P61586,,Q7ARD3,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3790
P46939,,Q7ARH5,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3791
Q9BYW2,,Q7CFQ3,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3792
Q8N2S1,,Q7CFY4,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3793
P61586,,Q7CJA6,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3794
P46939,,Q7CL98,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3795
P20962,,Q7L5D6,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,3796
Q13043,,Q7L7X3,,MI:0007,anti tag coimmunoprecipitation,Behrends et al. (2010),pubmed:20562859|imex:IM-15184,3797
Q13043,,Q7L9L4,,MI:0424,protein kinase assay,Yu et al. (2012),imex:IM-17872|pubmed:22863277,3798
P49768,,Q7TSJ2,1,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3799
P14923,,Q7Z6J6,,MI:0416,fluorescence microscopy,Wang et al. (2012),pubmed:22846708|mint:MINT-8385346,3800
Q13043,,Q7Z6Z7,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,3801
Q9UBY5,,Q7Z7G2,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3802
Q9UBY5,,Q7Z7G2,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,3803
P49768,,Q80W21,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3804
P49768,,Q80W21,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3805
P49768,,Q80W21,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3806
P49768,,Q80W21,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,3807
Q8N2S1,,Q81JP0,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3808
Q8N2S1,,Q81K50,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3809
P46939,,Q81K96,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3810
P46939,,Q81MS2,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3811
P46939,,Q81QC9,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3812
P60953,,Q81RN4,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3813
Q9UH99,,Q81RT7,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3814
Q8N2S1,,Q81S35,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3815
Q8N2S1,,Q81TK1,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3816
P61586,,Q81TU8,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3817
P07355,,Q81U58,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3818
Q8N2S1,,Q81V48,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3819
Q03252,,Q81VE0,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3820
P29279,,Q81VT8,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3821
Q09472,,Q81X37,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,3822
